Date;Heure;t;Lot;Condition;Nb_rep;Nb_vdt;Food;w;Diapause;Status;Keep;Comment;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D1;1;1;3;13,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;10:45;14;A;D1;1;1;3;47.6;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;11:40;28;A;D1;1;1;3;144.5;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;09:40;42;A;D1;1;1;3;342.1;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2;1;2;1,5;8,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2;1;2;1,5;10,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2;2;2;1,5;10,9;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2;2;2;1,5;10,6;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2;3;2;1,5;5,9;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2;3;2;1,5;12,5;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2;4;2;1,5;12,5;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2;4;2;1,5;12,4;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;1;5;0,6;9,9;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;1;5;0,6;11,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;1;5;0,6;13,3;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;1;5;0,6;8,7;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;1;5;0,6;12,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;2;5;0,6;11,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;2;5;0,6;10,9;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;2;5;0,6;8,7;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;2;5;0,6;13,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;2;5;0,6;8,5;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;3;5;0,6;10,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;3;5;0,6;8,7;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;3;5;0,6;12,1;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;3;5;0,6;11,7;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;3;5;0,6;10,6;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;4;5;0,6;10,1;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;4;5;0,6;8,9;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;4;5;0,6;10,3;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;4;5;0,6;12,3;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D5;4;5;0,6;8,9;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;1;7;0,428571429;10,1;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;1;7;0,428571429;10,3;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;1;7;0,428571429;11,6;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;1;7;0,428571429;13,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;1;7;0,428571429;6;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;1;7;0,428571429;11,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;1;7;0,428571429;9,3;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;2;7;0,428571429;12,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;2;7;0,428571429;11,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;2;7;0,428571429;10,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;2;7;0,428571429;10,5;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;2;7;0,428571429;4,3;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;2;7;0,428571429;10,6;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;2;7;0,428571429;9,5;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;3;7;0,428571429;12,1;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;3;7;0,428571429;4,3;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;3;7;0,428571429;14,1;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;3;7;0,428571429;11,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;3;7;0,428571429;7,9;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;3;7;0,428571429;8,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;3;7;0,428571429;15;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;4;7;0,428571429;10,1;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;4;7;0,428571429;8,9;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;4;7;0,428571429;8,3;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;4;7;0,428571429;8,6;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;4;7;0,428571429;10,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;4;7;0,428571429;8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D7;4;7;0,428571429;10;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2b;1;2;3;12;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2b;1;2;3;7,4;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2b;2;2;3;7,7;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2b;2;2;3;11,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2b;3;2;3;7,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2b;3;2;3;12,8;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2b;4;2;3;5,2;0;J;Yes;;;;;;;;;;;;;;
18/06/2025;13:40;0;A;D2b;4;2;3;9,8;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;09:40;56;A;D1;1;1;3;658.2;0;SA;Yes;;;;;;;;;;;;;;
02/07/2025;10:40;70;A;D1;1;1;3;850.5;0;SA;Yes;;;;;;;;;;;;;;
02/07/2025;09:40;84;A;D1;1;1;3;1121,5;0;A;Yes;Not found;;;;;;;;;;;;;
02/07/2025;14:00;98;A;D1;1;1;3;1493,4;0;A;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2;1;2;1,5;36.7;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2;1;2;1,5;;0;J;Yes;Not found;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2;2;2;1,5;34.0;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2;2;2;1,5;37.2;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2;3;2;1,5;34.0;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2;3;2;1,5;12.4;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2;4;2;1,5;49.0;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2;4;2;1,5;41.7;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;1;5;0,6;29.2;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;1;5;0,6;49.8;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;1;5;0,6;46.0;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;1;5;0,6;34.8;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;1;5;0,6;49.7;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;2;5;0,6;35.5;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;2;5;0,6;44.4;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;2;5;0,6;37.6;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;2;5;0,6;50.5;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;2;5;0,6;33.4;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;3;5;0,6;35.3;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;3;5;0,6;34.7;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;3;5;0,6;36.3;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;3;5;0,6;24.1;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;3;5;0,6;28.6;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;4;5;0,6;41.0;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;4;5;0,6;26.3;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;4;5;0,6;35.7;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;4;5;0,6;42.0;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D5;4;5;0,6;31.3;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;1;6;0,5;42.3;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;1;6;0,5;45.6;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;1;6;0,5;42.3;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;1;6;0,5;35.1;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;1;6;0,5;35.3;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;1;6;0,5;39.1;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;1;6;0,5;;0;D;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;2;7;0,428571429;50.5;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;2;7;0,428571429;42.9;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;2;7;0,428571429;32.6;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;2;7;0,428571429;37.3;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;2;7;0,428571429;31.0;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;2;7;0,428571429;38.2;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;2;7;0,428571429;;0;J;No;Not found;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;3;7;0,428571429;51.4;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;3;7;0,428571429;28.1;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;3;7;0,428571429;39.2;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;3;7;0,428571429;10;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;3;7;0,428571429;33.3;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;3;7;0,428571429;62.3;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;3;7;0,428571429;42.2;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;4;7;0,428571429;27.7;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;4;7;0,428571429;39.4;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;4;7;0,428571429;26.9;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;4;7;0,428571429;35.9;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;4;7;0,428571429;28.3;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;4;7;0,428571429;27.1;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D7;4;7;0,428571429;27.1;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2b;1;2;3;24.4;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2b;1;2;3;29.6;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2b;2;1;6;42.3;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2b;2;1;6;;0;D;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2b;3;1;6;49.3;0;J;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2b;3;1;6;;0;D;No;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2b;4;2;3;43.9;0;J;Yes;;;;;;;;;;;;;;
02/07/2025;10:45;14;A;D2b;4;2;3;19.0;0;J;Yes ;;;;;;;;;;;;;;
16/07/2025;10:00;112;A;D1;1;1;3;1903.2;0;A;Yes;;;;;;;;;;;;;;
16/07/2025;10:00;126;A;D1;1;1;3;1797.4;0;A;No;;;;;;;;;;;;;;
16/07/2025;14:00;140;A;D1;1;1;3;1556.9;0;A;No;;;;;;;;;;;;;;
16/07/2025;10:00;154;A;D1;1;1;3;2302.9;0;A;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2;1;2;1,5;87.9;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2;1;2;1,5;78.9;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2;2;2;1,5;91.4;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2;2;2;1,5;94.5;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2;3;2;1,5;87.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2;3;2;1,5;32.4;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2;4;2;1,5;99.7;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2;4;2;1,5;98.3;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;1;5;0,6;162.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;1;5;0,6;143.9;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;1;5;0,6;138.9;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;1;5;0,6;97.9;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;1;5;0,6;87.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;2;5;0,6;102.5;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;2;5;0,6;108.2;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;2;5;0,6;98.3;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;2;5;0,6;88.8;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;2;5;0,6;96.2;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;3;5;0,6;84.1;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;3;5;0,6;78.3;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;3;5;0,6;57.0;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;3;5;0,6;71.8;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;3;5;0,6;86.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;4;5;0,6;84.5;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;4;5;0,6;97.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;4;5;0,6;116.4;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;4;5;0,6;60.1;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D5;4;5;0,6;60.0;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;1;6;0,5;96.4;0;J;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;1;6;0,5;102.1;0;J;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;1;6;0,5;123.0;0;J;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;1;6;0,5;82.3;0;J;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;1;6;0,5;108.6;0;J;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;1;6;0,5;106.0;0;J;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;1;6;0,5;;0;D;No;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D7;1;7;0,428571429;11.1;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D7;1;7;0,428571429;15.7;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D7;1;7;0,428571429;11.2;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D7;1;7;0,428571429;7.3;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D7;1;7;0,428571429;9.1;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D7;1;7;0,428571429;13.5;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D7;1;7;0,428571429;10.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;2;7;0,428571429;131.9;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;2;7;0,428571429;73.1;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;2;7;0,428571429;88.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;2;7;0,428571429;85.3;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;2;7;0,428571429;88.5;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;2;7;0,428571429;111.1;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;2;7;0,428571429;16.8;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;3;7;0,428571429;105.1;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;3;7;0,428571429;111.3;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;3;7;0,428571429;29.4;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;3;7;0,428571429;96.0;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;3;7;0,428571429;60.2;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;3;7;0,428571429;89.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;3;7;0,428571429;77.2;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;4;7;0,428571429;66.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;4;7;0,428571429;64.1;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;4;7;0,428571429;97.9;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;4;7;0,428571429;72.7;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;4;7;0,428571429;68.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;4;7;0,428571429;98.1;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D7;4;7;0,428571429;75.7;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2b;1;1;6;70.0;0;J;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2b;1;1;6;;0;D;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2b;2;1;6;106.8;0;J;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2b;2;1;6;;0;D;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2b;3;1;6;106.8;0;J;No;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2b;3;1;6;;0;D;No;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D2b;1;2;3;7.8;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D2b;1;2;3;11.9;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D2b;2;2;3;10.9;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D2b;2;2;3;16.5;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D2b;3;2;3;7.6;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;0;B;D2b;3;2;3;11.4;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2b;4;2;3;114.4;0;J;Yes;;;;;;;;;;;;;;
16/07/2025;11:40;28;A;D2b;4;2;3;57.1;0;J;Yes;;;;;;;;;;;;;;
